account_open_date,age,location,occupation,income_level,fico_score,delinquency_status,charge_off_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,earliest_credit_account,recent_trade_activity,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag
10/10/2023,21,Dallas,Banker,9445,675,0,FALSE,1,1.2574225179944425,FALSE,84512.26685527654,70899.19107510566,0,0,9/3/2022,6/18/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
12/18/2020,29,Dallas,Artist,9044,744,0,FALSE,1,2.791362235939749,FALSE,20239.118449072776,13198.159472504074,0,0,1/21/2015,8/9/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
1/25/2020,62,Seattle,Retail Worker,12800,712,0,FALSE,1,0.9776204842077724,FALSE,50824.54482282334,45235.70886334507,,0,11/15/2023,4/17/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/24/2022,19,Dallas,Other,5116,680,0,FALSE,1,1.219534219839044,FALSE,67107.22600398114,44859.47189946018,0,0,12/23/2017,8/5/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/6/2021,44,Dallas,Teacher,21944,721,25,TRUE,1,0.8914027400118307,FALSE,101571.26360057355,61126.54745,0,0,2/8/2023,8/21/2024,0,TRUE,FALSE,FALSE,TRUE,FALSE
12/6/2019,48,San Francisco,Banker,8551,741,0,FALSE,1,0.6759912542274976,FALSE,89551.60774504987,49425.28940565909,0,0,11/24/2019,6/27/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
6/16/2022,68,Los Angeles,Retail Worker,16602,747,0,FALSE,1,1.1023602344283467,FALSE,18086.37038706679,12244.858211235323,0,0,7/27/2021,7/30/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/26/2022,68,Atlanta,Artist,11868,503,100,TRUE,9,1.6980785929733706,FALSE,44216.45807420982,9911.340081508823,,2,9/13/2015,11/18/2023,4,TRUE,TRUE,TRUE,FALSE,TRUE
3/19/2021,53,San Francisco,Accountant,47250,535,27,FALSE,1,2.021973585660425,FALSE,31008.13395890676,22818.993348228883,1,1,6/8/2023,8/10/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
7/7/2022,53,Atlanta,Other,3007,733,0,FALSE,1,0.7332175761277513,FALSE,53938.29069783602,32084.743841231873,0,0,10/20/2022,3/6/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
4/8/2023,43,New York,Teacher,48641,540,118,TRUE,1,1.7112673339604838,TRUE,7835.986931979225,1937.8558593123728,3,2,7/1/2016,3/6/2024,3,TRUE,TRUE,FALSE,FALSE,TRUE
3/3/2023,60,Miami,Banker,7956,737,0,TRUE,1,1.1370210921097923,FALSE,89096.74473,,0,0,6/13/2016,3/19/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/16/2022,44,Seattle,Artist,58513,717,0,FALSE,1,1.2311320680777844,FALSE,93124.52172382522,75171.61500789823,0,0,10/21/2016,9/1/2024,3,FALSE,,FALSE,TRUE,FALSE
5/2/2022,22,Miami,Teacher,52207,328,97,FALSE,5,1.1152092833901688,TRUE,288725.1389250656,7644.920102318177,,2,10/11/2015,10/31/2023,3,FALSE,TRUE,FALSE,TRUE,FALSE
8/23/2022,37,San Francisco,Accountant,32166,559,0,FALSE,1,1.2473610247684443,FALSE,73570.83752273038,46200.62254288529,2,0,9/22/2022,4/4/2024,1,FALSE,,FALSE,FALSE,TRUE
3/7/2021,28,Los Angeles,Banker,6170,794,0,FALSE,1,1.2674338959337763,FALSE,69695.45138,51691.90281052083,,0,12/31/2023,7/9/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
8/23/2021,27,Seattle,Lawyer,62866,835,0,FALSE,1,0.5714826036457119,FALSE,90272.08688853022,69145.62559770927,,0,1/5/2020,4/2/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
12/25/2020,57,Dallas,Retail Worker,18407,691,0,FALSE,1,1.0013545578762506,FALSE,41014.45258592717,32255.88223130515,0,0,2/20/2018,8/2/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
3/24/2020,55,Houston,Teacher,56047,614,0,FALSE,1,0.9947939318144257,FALSE,38307.470785392434,34121.75540579218,0,0,3/3/2022,2/26/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
1/21/2021,23,Chicago,Retail Worker,21729,596,0,FALSE,1,1.5506784873139465,FALSE,71685.91739165416,42893.276829838855,1,0,7/3/2024,4/21/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
2/12/2023,25,Boston,Other,4210,341,115,TRUE,3,1.8659380065616444,TRUE,16182.57758315424,8276.580816193242,4,1,3/1/2024,8/13/2024,4,TRUE,,TRUE,FALSE,TRUE
7/19/2023,40,Houston,Other,9016,653,0,FALSE,1,1.0686427545219046,FALSE,32237.03109691602,18837.46097992667,0,0,9/3/2018,12/19/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/3/2020,64,Los Angeles,Accountant,21611,698,0,FALSE,1,0.759841253,FALSE,41315.012265827005,26949.45089171935,0,0,9/9/2022,5/4/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
8/4/2021,43,San Francisco,Banker,4880,695,0,FALSE,1,1.3013237205918518,FALSE,57772.84770719589,36934.68492856498,0,0,1/29/2021,4/29/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
10/13/2024,63,Dallas,Other,2520,742,0,FALSE,1,2.0151331266398476,FALSE,50222.07161951848,35756.55692915612,,0,2/9/2024,5/6/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/16/2021,60,San Francisco,Engineer,35911,650,105,TRUE,3,2.1292584147609186,TRUE,36638.86474589847,17912.861115441123,4,2,3/27/2021,1/6/2024,0,TRUE,TRUE,TRUE,FALSE,FALSE
5/14/2021,29,Los Angeles,Other,8519,631,0,FALSE,1,1.418985883351514,TRUE,55530.43453107304,38168.73440433989,0,0,10/30/2022,9/26/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
8/16/2020,43,Miami,Other,9964,705,0,FALSE,1,0.7443087398876783,FALSE,33405.71032934934,23763.896700532536,0,0,1/1/2023,5/11/2024,0,TRUE,FALSE,TRUE,FALSE,FALSE
3/16/2024,30,Seattle,Teacher,21165,539,0,FALSE,1,0.658019074,FALSE,51294.25216508882,31728.407537790994,1,0,8/1/2015,3/14/2024,3,FALSE,FALSE,TRUE,FALSE,FALSE
2/25/2024,57,Houston,Teacher,29996,727,20,FALSE,1,0.9412956421420349,FALSE,47516.945104612474,30108.12198546754,0,0,11/4/2019,10/14/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
4/20/2021,35,Atlanta,Other,4329,,11,FALSE,1,0.6593740481035177,FALSE,90561.49269325259,66460.76075221544,,0,8/14/2017,7/4/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/4/2020,42,Dallas,Banker,2600,735,0,FALSE,1,1.3476161977713645,FALSE,16628.76761721777,13625.930359469045,0,0,1/15/2022,10/14/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/21/2020,50,Seattle,Engineer,45289,675,24,FALSE,1,0.7672862098977469,FALSE,46695.73625815874,36678.666338692885,0,0,1/26/2017,5/13/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
5/23/2021,64,Seattle,Lawyer,61750,508,0,FALSE,1,1.3931109440056477,FALSE,29025.17615528399,27329.547675677895,2,0,4/29/2023,8/4/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
9/12/2022,57,Dallas,Accountant,38920,688,0,FALSE,1,0.9259052746475112,FALSE,16193.114999318663,13581.331851400975,0,0,7/11/2018,1/25/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
4/11/2021,60,New York,Banker,6046,767,0,FALSE,1,0.7211698603855669,FALSE,53940.11396,35134.111996860025,0,0,7/23/2015,5/3/2024,0,FALSE,,FALSE,FALSE,FALSE
11/27/2023,29,Seattle,Consultant,15928,712,0,FALSE,1,0.9242541150651755,FALSE,65783.36178984665,43051.81292,0,0,1/3/2022,8/24/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
4/22/2022,61,Miami,Other,5750,537,0,FALSE,1,1.1174036905233256,FALSE,73314.41223010868,55946.54563608063,2,0,2/5/2024,12/17/2023,2,FALSE,FALSE,FALSE,FALSE,FALSE
1/20/2021,53,New York,Retail Worker,23663,795,8,FALSE,1,1.4830514228253286,FALSE,43779.47674,29962.127622577227,0,0,3/28/2023,7/28/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/15/2024,65,Boston,Banker,6919,556,30,TRUE,3,1.0957488688748211,FALSE,67436.97473546313,59510.623382497724,1,0,11/15/2023,3/23/2024,1,FALSE,FALSE,TRUE,FALSE,TRUE
12/20/2020,21,Miami,Artist,9089,444,110,TRUE,3,1.732850632061151,FALSE,28648.92990533647,12460.202923380955,,2,11/2/2020,2/18/2024,4,TRUE,FALSE,FALSE,TRUE,FALSE
5/13/2021,22,Miami,Accountant,46382,759,0,FALSE,1,1.0118573030201183,FALSE,84804.48706422468,82040.16705,,0,2/21/2022,9/13/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/16/2022,73,San Francisco,Teacher,24318,809,0,FALSE,1,1.1976636119281143,FALSE,48970.91411779344,30661.74808225584,0,0,8/21/2022,9/20/2024,0,FALSE,TRUE,TRUE,FALSE,FALSE
1/3/2022,54,San Francisco,Other,6944,,0,FALSE,1,1.2814314161163616,FALSE,24042.40115642962,,1,0,10/16/2020,5/14/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
7/27/2023,25,New York,Other,5230,682,0,TRUE,1,1.7320812313998857,FALSE,79824.96700961048,69375.76906740748,,0,8/14/2021,4/7/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/6/2023,59,Chicago,Artist,8868,560,26,TRUE,1,1.0151876429768503,FALSE,75974.57486274849,53655.74957329128,,1,6/14/2017,10/5/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
12/11/2021,66,Chicago,Banker,2813,827,29,FALSE,1,1.4330900718090007,FALSE,67519.43402,56060.08509300324,0,0,5/19/2020,5/30/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/10/2024,45,Seattle,Software Developer,62377,608,0,FALSE,1,0.7446050495826826,FALSE,74102.8844,68176.31896333235,0,0,3/10/2024,5/13/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
12/12/2019,48,Atlanta,Banker,8544,846,0,FALSE,1,1.4688285031444548,FALSE,76672.47439559581,71425.48617,0,0,10/22/2017,12/16/2023,0,FALSE,FALSE,TRUE,FALSE,TRUE
7/5/2021,26,Los Angeles,Banker,9140,764,0,FALSE,1,0.8565611512774085,FALSE,46910.12578494604,30923.715896080754,0,0,7/11/2017,2/13/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
2/10/2020,71,Chicago,Banker,8563,729,0,FALSE,1,1.0007457634293926,FALSE,21022.473253518845,14253.392072119821,0,0,4/17/2015,6/2/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
11/4/2020,68,New York,Other,3653,468,104,TRUE,6,2.777932314772886,TRUE,22769.52621137813,9968.016851518716,4,2,1/31/2024,5/7/2024,4,FALSE,,FALSE,FALSE,TRUE
9/14/2021,46,Los Angeles,Banker,5321,489,0,FALSE,1,1.7578369000385745,FALSE,55948.27953449832,37406.29356166203,4,1,5/29/2016,8/13/2024,4,FALSE,FALSE,FALSE,FALSE,FALSE
12/23/2020,31,Dallas,Accountant,59425,572,0,FALSE,1,0.9645329186419306,FALSE,77351.07167542797,,,0,9/17/2021,2/15/2024,1,FALSE,,FALSE,FALSE,FALSE
6/4/2024,57,Houston,Consultant,15285,666,0,FALSE,1,1.398683595679079,FALSE,102897.7890977743,61614.19274,0,0,7/29/2016,6/7/2024,3,FALSE,FALSE,TRUE,FALSE,TRUE
11/19/2021,58,Atlanta,Teacher,51924,567,90,TRUE,1,2.755055787476494,TRUE,18215.28335,5436.099401412129,4,2,12/22/2021,4/6/2024,1,TRUE,FALSE,TRUE,FALSE,FALSE
1/17/2020,39,Atlanta,Accountant,20334,732,0,FALSE,1,1.6958291686039297,TRUE,51404.15818040987,31099.47692298022,0,0,9/18/2018,3/22/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/16/2020,28,Boston,Accountant,31013,745,31,TRUE,2,2.334324402283898,FALSE,5145.8154281055695,3434.5944655702524,2,1,6/5/2023,1/1/2024,0,FALSE,TRUE,TRUE,FALSE,TRUE
1/10/2021,40,San Francisco,Accountant,23989,731,0,FALSE,1,0.9301449467230233,FALSE,14037.310223662551,9268.591894363659,0,0,2/28/2016,11/14/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/14/2020,18,Chicago,Consultant,15129,584,11,FALSE,1,0.6534012930258273,FALSE,43434.62967051091,36783.74550127777,2,1,6/28/2024,5/3/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE
8/16/2024,63,San Francisco,Artist,16868,696,0,FALSE,1,0.7942542692934297,FALSE,53685.17250630599,45468.43864777704,0,0,4/20/2020,8/27/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
4/4/2024,54,Boston,Consultant,16997,717,0,FALSE,1,0.823981925,FALSE,36402.96796698923,31054.856955262047,0,0,4/12/2016,12/30/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/10/2021,38,San Francisco,Banker,9261,706,0,FALSE,1,0.5303616549769794,FALSE,27493.20924877564,17660.26429064679,0,0,5/15/2016,1/23/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
8/18/2020,43,Seattle,Accountant,58424,696,0,FALSE,1,1.1565681710791784,FALSE,29436.98325,20275.762540030806,,0,9/30/2023,6/11/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/19/2023,63,Seattle,Other,3810,717,0,FALSE,1,0.8150735069955773,FALSE,96794.18370641833,65456.988428093224,0,0,8/11/2020,2/16/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
4/16/2021,53,Los Angeles,Software Developer,78232,683,0,FALSE,1,1.3875326629712483,FALSE,41755.48202282444,36119.07287891941,0,0,9/7/2015,1/29/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
6/4/2022,71,New York,Doctor,62765,670,0,FALSE,1,0.9219748187498954,FALSE,55670.81963989621,44382.10454176955,0,0,8/13/2015,1/5/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
11/2/2019,40,San Francisco,Banker,4076,384,97,FALSE,6,1.2880221649152275,TRUE,28931.473547979254,13500.678256845023,3,2,5/28/2020,1/9/2024,3,TRUE,TRUE,FALSE,FALSE,FALSE
6/18/2022,74,Chicago,Lawyer,44104,639,0,FALSE,1,1.8062958666232547,FALSE,20419.06078597906,16537.33630613494,0,0,5/17/2017,10/11/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/13/2020,18,Seattle,Engineer,36707,638,0,FALSE,1,1.5630642224569642,FALSE,77325.84896,62604.24808085713,0,0,6/11/2024,8/8/2024,0,FALSE,FALSE,FALSE,TRUE,TRUE
5/21/2021,71,New York,Banker,8089,516,0,FALSE,1,1.1906486339327467,FALSE,77902.88585778179,55496.08441282719,2,0,11/4/2018,3/17/2024,2,FALSE,FALSE,TRUE,FALSE,FALSE
9/21/2021,72,Los Angeles,Banker,4602,428,115,FALSE,4,0.7890742465186702,TRUE,47700.731204275275,9677.430186569582,4,1,9/30/2021,5/18/2024,4,FALSE,TRUE,TRUE,TRUE,TRUE
7/24/2022,68,Miami,Accountant,26818,759,0,FALSE,1,1.2723082643459072,FALSE,38663.23405765661,31551.24615512985,,0,1/21/2015,9/23/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
8/26/2020,57,Boston,Other,8584,403,0,FALSE,1,1.2779953142300238,FALSE,97738.11637994251,75673.52057,4,1,5/10/2023,10/9/2024,4,FALSE,FALSE,FALSE,FALSE,FALSE
2/20/2024,32,Atlanta,Banker,5760,592,0,FALSE,1,0.8376714299676168,FALSE,31163.593903305664,26609.675715816276,2,0,12/20/2022,12/13/2023,1,FALSE,FALSE,FALSE,FALSE,FALSE
6/2/2021,38,Boston,Other,9640,503,0,FALSE,1,0.9544202353170109,FALSE,57063.83897476358,55627.60147991533,2,0,12/26/2017,5/23/2024,2,TRUE,,FALSE,FALSE,FALSE
12/17/2023,64,Seattle,Teacher,23342,804,0,FALSE,1,1.6754845763532142,TRUE,60015.163161806064,51819.75501349964,0,0,8/3/2022,3/31/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
1/15/2022,26,San Francisco,Banker,6623,790,0,FALSE,1,1.106182521,FALSE,33083.40979086361,29643.66414263174,0,0,10/18/2023,12/27/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/31/2021,70,Chicago,Other,7446,446,0,FALSE,2,1.314044559442296,FALSE,11496.924219498675,9859.703462377067,3,2,4/2/2018,11/17/2023,4,FALSE,TRUE,TRUE,FALSE,FALSE
10/26/2023,26,Miami,Banker,8788,411,97,TRUE,7,1.2367023457137485,TRUE,35617.29839204513,,3,2,1/3/2023,2/10/2024,4,TRUE,,TRUE,TRUE,FALSE
1/22/2021,27,Houston,Consultant,13741,524,95,TRUE,4,2.710245193814586,TRUE,5508.1836250584265,1872.2932102077086,3,1,10/31/2014,6/6/2024,1,FALSE,TRUE,TRUE,FALSE,FALSE
9/9/2023,69,Dallas,Accountant,24395,763,0,FALSE,1,1.4503747999792946,FALSE,82295.11533230988,54357.10824973798,0,0,10/17/2022,8/12/2024,0,FALSE,,TRUE,FALSE,FALSE
1/11/2024,74,Boston,Teacher,43279,344,59,FALSE,1,1.644733572365027,FALSE,20709.03980088698,12443.547289376793,4,1,9/4/2016,3/7/2024,4,FALSE,FALSE,FALSE,FALSE,FALSE
8/4/2020,70,San Francisco,Artist,6309,541,0,FALSE,1,1.7930606538686977,FALSE,49838.179186242276,44998.54377198094,2,0,12/8/2017,10/10/2024,2,FALSE,FALSE,TRUE,FALSE,FALSE
7/11/2020,43,Atlanta,Accountant,25782,686,0,FALSE,1,0.9443573158727793,FALSE,15468.351250062437,9561.971373,0,0,3/20/2017,9/18/2024,0,FALSE,FALSE,FALSE,TRUE,TRUE
5/24/2024,58,Los Angeles,Other,2059,640,0,FALSE,1,1.0055220161243215,FALSE,26568.281669707107,26081.630140666322,0,0,3/5/2020,4/30/2024,0,FALSE,,FALSE,FALSE,FALSE
11/26/2022,52,Miami,Software Developer,59675,565,11,TRUE,1,0.6771694688840494,FALSE,60925.62864097976,37969.745096121806,2,0,7/19/2021,12/9/2023,2,FALSE,FALSE,FALSE,FALSE,TRUE
4/5/2024,69,Seattle,Other,4169,642,9,FALSE,1,1.1387037363300683,FALSE,50145.41223889608,36484.06746,0,0,1/23/2021,2/15/2024,0,FALSE,,FALSE,FALSE,TRUE
2/27/2024,42,Boston,Software Developer,2717,621,1,FALSE,1,0.7885813935518032,TRUE,35346.32697324918,24353.425146975103,0,0,8/25/2023,11/21/2023,0,FALSE,FALSE,FALSE,TRUE,TRUE
10/8/2020,43,Dallas,Software Developer,69796,603,91,FALSE,5,2.8208699737987675,TRUE,7173.217905587521,3015.312549930796,3,1,10/4/2017,9/23/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
11/28/2020,28,Miami,Accountant,15209,620,0,FALSE,1,1.2159400563750649,FALSE,38142.53027635609,25345.35020536651,0,0,9/1/2021,7/19/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/14/2020,55,New York,Other,2006,690,0,FALSE,1,0.8324914168363321,FALSE,74202.55637774909,43047.46274935013,0,0,5/16/2023,1/10/2024,0,FALSE,,FALSE,FALSE,FALSE
9/17/2022,19,Houston,Other,2337,538,0,FALSE,1,1.0136199188112764,FALSE,10273.455725164451,6857.293456349235,2,0,2/3/2022,4/24/2024,1,FALSE,FALSE,TRUE,FALSE,FALSE
5/6/2024,24,Dallas,Accountant,19039,727,0,FALSE,1,1.6915794933220705,FALSE,106077.23188343481,67574.84200224679,0,0,3/2/2023,9/7/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/20/2023,35,Dallas,Retail Worker,15388,346,102,TRUE,5,2.2834757021365077,FALSE,8651.237395899247,2995.9064227140416,4,2,4/3/2019,12/24/2023,3,TRUE,FALSE,TRUE,FALSE,FALSE
2/14/2024,44,New York,Banker,8423,584,117,FALSE,2,1.2463927180520726,TRUE,40851.24191684156,12651.903493586657,3,2,2/20/2020,8/19/2024,2,TRUE,TRUE,FALSE,FALSE,FALSE
9/8/2024,51,New York,Banker,2211,733,0,FALSE,1,2.0614750637689365,FALSE,85142.88550334655,68951.67820704586,0,0,2/20/2024,10/19/2024,0,FALSE,FALSE,TRUE,FALSE,TRUE
2/5/2022,44,Houston,Lawyer,73761,425,119,TRUE,1,3.0590643188522826,TRUE,28646.533713968445,9714.000668,4,2,6/26/2016,3/11/2024,3,TRUE,TRUE,TRUE,FALSE,FALSE
11/6/2023,34,Miami,Consultant,14299,691,0,FALSE,1,1.283528206570335,FALSE,61341.543367095226,46216.797102927565,0,0,4/8/2017,12/7/2023,0,FALSE,,FALSE,FALSE,FALSE
2/26/2020,60,Houston,Teacher,43217,721,0,FALSE,1,1.189908193578619,FALSE,80943.39842,62662.11692773038,0,0,11/24/2016,12/9/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/27/2024,61,Chicago,Teacher,15420,569,40,FALSE,1,1.2929865033015455,FALSE,62249.87059938854,36828.699072980766,1,0,1/24/2017,9/30/2024,2,FALSE,,TRUE,TRUE,FALSE
12/4/2023,68,Miami,Accountant,30529,632,0,FALSE,1,0.8196346472045646,FALSE,42956.68940672023,32855.935918140756,,0,10/15/2015,4/17/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
4/7/2020,71,Atlanta,Accountant,45526,684,0,FALSE,1,0.8075451071358173,FALSE,24734.90729072925,16520.85625184088,0,0,2/28/2020,4/25/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/21/2020,41,San Francisco,Retail Worker,23299,729,0,FALSE,1,1.0890860117403385,FALSE,22746.950113938557,20891.015831701472,,0,2/20/2016,4/11/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
6/11/2020,42,Los Angeles,Banker,24679,642,25,FALSE,1,0.8474095666686439,FALSE,26135.31136380419,22408.540518626523,0,0,8/6/2021,6/19/2024,0,FALSE,,FALSE,FALSE,FALSE
12/6/2020,24,New York,Retail Worker,12061,566,0,FALSE,1,1.500190437386086,FALSE,52070.64682839075,45272.79668175739,1,1,3/28/2022,12/16/2023,1,FALSE,FALSE,FALSE,FALSE,FALSE
2/11/2020,69,Boston,Doctor,89002,543,113,TRUE,5,1.515185184206502,TRUE,26443.426219926114,8203.084067,3,1,11/30/2018,8/10/2024,1,FALSE,TRUE,TRUE,FALSE,FALSE
12/9/2023,23,Atlanta,Retail Worker,10043,715,0,FALSE,1,1.2861887769741869,FALSE,15245.834518177551,11303.069646582453,0,0,12/2/2023,12/24/2023,0,FALSE,FALSE,FALSE,FALSE,TRUE
8/30/2021,70,Chicago,Other,5893,648,0,FALSE,1,0.84892681,FALSE,51894.74019530852,35195.265295929195,0,0,3/19/2024,9/22/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
6/15/2023,41,Chicago,Accountant,32121,757,10,FALSE,1,0.8906771983116484,FALSE,74388.56221883034,55833.10060927506,0,0,5/23/2024,4/15/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
9/1/2024,50,Atlanta,Accountant,21410,512,119,TRUE,2,0.8962712033852319,TRUE,1580.2010502902135,534.6193336689267,,1,7/11/2017,4/26/2024,2,TRUE,TRUE,FALSE,FALSE,TRUE
3/27/2020,66,Dallas,Banker,6489,675,0,FALSE,1,0.5602236155205045,FALSE,69957.58872764444,40347.01457,0,0,2/22/2020,2/9/2024,0,FALSE,,TRUE,FALSE,FALSE
2/7/2024,46,Houston,Other,5527,533,0,FALSE,1,0.6930171384403114,FALSE,38607.80632959113,29128.985510711398,1,1,1/3/2021,8/18/2024,1,TRUE,FALSE,FALSE,FALSE,TRUE
8/5/2024,60,Dallas,Software Developer,45081,322,110,TRUE,5,1.0328408986410635,TRUE,981080.0010753718,11824.816275841882,3,1,1/30/2019,8/29/2024,4,FALSE,TRUE,FALSE,FALSE,FALSE
12/8/2023,39,Dallas,Artist,8466,690,0,FALSE,1,1.2084545528960104,FALSE,31519.632072001597,24187.860678987345,0,0,11/10/2021,4/8/2024,3,FALSE,FALSE,FALSE,TRUE,FALSE
1/4/2023,43,San Francisco,Consultant,16034,736,0,FALSE,1,1.2591936921915656,FALSE,76252.51794923277,59092.480231368696,0,0,1/5/2024,10/5/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
1/1/2022,45,Los Angeles,Banker,3145,505,90,FALSE,3,1.1236141436901574,FALSE,37887.39398040977,16927.143318228704,4,2,7/23/2018,12/13/2023,3,TRUE,TRUE,TRUE,FALSE,TRUE
9/15/2022,67,Atlanta,Teacher,34856,707,0,FALSE,1,1.2405638286481442,FALSE,79163.33729216398,52123.941906637614,0,0,4/5/2020,5/25/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
10/28/2022,38,New York,Banker,8017,669,0,TRUE,1,1.7155716149587894,FALSE,27615.005318459058,24668.53367,0,0,1/12/2016,3/16/2024,0,FALSE,,TRUE,FALSE,FALSE
12/12/2022,66,Atlanta,Teacher,36016,744,0,FALSE,1,2.176539177277279,FALSE,63471.749157498976,36222.70204531323,,0,9/7/2017,1/18/2024,4,FALSE,,FALSE,FALSE,TRUE
3/1/2024,24,New York,Banker,7214,673,0,FALSE,1,1.533732365944096,FALSE,18929.23879288439,12916.42685331496,0,0,10/31/2019,2/15/2024,0,FALSE,FALSE,FALSE,TRUE,TRUE
5/24/2022,34,Boston,Consultant,15078,532,0,FALSE,1,1.2977255939242527,FALSE,78486.52914220498,58806.566757058696,1,1,9/26/2018,10/4/2024,1,TRUE,,FALSE,FALSE,FALSE
3/17/2023,37,Los Angeles,Doctor,40727,758,0,FALSE,1,0.6914696848941735,TRUE,50993.33443,34897.14735,0,0,6/5/2015,9/22/2024,0,TRUE,FALSE,FALSE,FALSE,TRUE
5/1/2022,58,San Francisco,Other,2012,547,116,TRUE,2,2.0775609901481342,TRUE,23507.427008039493,7047.733627196974,4,1,9/27/2018,3/30/2024,4,TRUE,,TRUE,FALSE,TRUE
12/11/2019,66,Seattle,Engineer,39747,783,22,FALSE,1,0.9285640737805384,TRUE,40848.34886829457,30454.067983570443,0,0,12/3/2016,8/19/2024,0,TRUE,,FALSE,FALSE,FALSE
9/30/2021,37,Atlanta,Other,6834,524,0,FALSE,1,0.8870095954273249,FALSE,56549.44038561408,35323.90974670746,2,0,12/26/2019,9/9/2024,1,FALSE,,FALSE,FALSE,FALSE
8/24/2024,71,Chicago,Artist,19169,743,0,FALSE,1,0.6168377186691021,FALSE,25881.45724999196,22419.794920389526,0,0,7/30/2021,12/6/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/23/2022,39,Atlanta,Doctor,30911,646,0,FALSE,2,1.244300248277275,FALSE,65852.94800287916,40394.71473792828,0,0,11/4/2016,5/23/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
8/30/2020,45,Atlanta,Teacher,49075,626,15,FALSE,1,0.7197618918071957,TRUE,57065.609712475154,48869.332865963836,0,0,1/15/2016,11/17/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/4/2020,57,Miami,Other,4345,748,0,FALSE,1,0.9262947540468047,FALSE,86747.85226234053,62866.59877600185,0,0,7/16/2022,7/29/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
